Reg      ID      X(")        Y(")          LogAge      [Fe/H]VI     logg          E(B-V)       RA(deg)    Dec(deg)       V            eV           VI           eVI   
6     60833     -55.44500     -12.19100       7.20000       0.04604       2.05546       1.18807       0.47608     -15.46422      22.63800       0.00600       1.51200       0.00700
6     60899     -55.21800    -483.51999       9.70000      -0.96222       0.42331       0.03232       0.47617     -15.59514      22.56800       0.00800       1.62900       0.01000
6     60910     -55.17400     -24.88000       8.50000      -0.19955       1.26127       0.05807       0.47617     -15.46775      22.73000       0.00700       1.38100       0.01000
6     60947     -55.06500    -646.49500       9.00000      -0.45602       0.85302       0.03186       0.47621     -15.64042      22.62900       0.01000       1.52400       0.01200
6     61089     -54.67100    -150.07600       8.30000      -0.46111       1.66067       0.03692       0.47633     -15.50253      22.90000       0.00800       1.13600       0.01100
6     61094     -54.66100     564.04199       9.60000      -0.96035       1.00377       0.03131       0.47633     -15.30417      23.07800       0.00700       1.31700       0.00900
6     61293     -54.07400     230.54401       9.00000      -1.20842       1.33067       0.03366       0.47650     -15.39681      22.92100       0.01000       1.16800       0.01200
6     61315     -53.99700     322.02802       9.60000      -0.96026       0.63410       0.03269       0.47654     -15.37139      22.66000       0.00700       1.49700       0.00800
6     61360     -53.89800      91.61000       9.60000      -1.21179       0.82982       0.03549       0.47654     -15.43539      22.71600       0.00600       1.35500       0.00900
6     61431     -53.71700     -91.98800       8.20000       0.06039       1.46927       0.07744       0.47658     -15.48639      22.83900       0.00700       1.37000       0.01000
6     61437     -53.70200     212.14700       9.55000      -1.21174       0.95787       0.03482       0.47663     -15.40192      22.89500       0.00600       1.31800       0.00900
6     61515     -53.38000    -108.65300       8.20000      -0.96856       1.65090       0.03768       0.47671     -15.49103      22.52400       0.00800       1.05500       0.01100
6     61679     -52.90100      33.51000       8.65000      -0.96607       1.45032       0.03721       0.47683     -15.45153      22.69500       0.00700       1.12900       0.01100
6     61686     -52.88700     106.98300       8.20000      -0.21051       1.67563       0.03549       0.47683     -15.43111      22.91500       0.00800       1.17800       0.01100
6     61750     -52.70700    -689.28198       9.00000      -0.70893       0.90428       0.03186       0.47688     -15.65231      22.46800       0.00900       1.40500       0.01100
6     61760     -52.69500      11.64700      10.00000      -1.22696       0.81475       0.03807       0.47692     -15.45761      23.10600       0.00800       1.39800       0.01100
6     61796     -52.59600     -90.25200       8.95000      -0.70850       1.26796       0.07744       0.47692     -15.48589      23.01500       0.01200       1.30300       0.01400
6     61898     -52.29300    -306.72900       8.05000       0.32976       1.41660       0.03353       0.47700     -15.54603      22.69300       0.01200       1.43600       0.01300
6     61937     -52.18300      39.14900       8.60000      -0.71267       1.17945       0.03721       0.47704     -15.44994      22.33800       0.00500       1.25300       0.00700
6     61958     -52.12200     310.53601      10.00000      -1.22556       0.64176       0.03269       0.47708     -15.37458      22.90900       0.00700       1.41800       0.00900
6     62047     -51.85800    -339.57501      10.10000      -1.23237       0.65936       0.03353       0.47712     -15.55517      22.90000       0.00700       1.42700       0.00800
6     62129     -51.62100     447.46600       9.05000      -1.20780       1.06310       0.12238       0.47721     -15.33653      22.76100       0.01200       1.35700       0.01300
6     62142     -51.58400      47.37900       8.05000       0.05954       1.55281       0.03721       0.47721     -15.44767      22.38600       0.01000       1.19000       0.01200
6     62263     -51.20000     174.99100       9.45000      -1.20993       0.62450       0.08016       0.47733     -15.41222      22.49500       0.00400       1.50600       0.00800
6     62280     -51.16600     142.98599       8.10000       0.05980       1.56254       0.04549       0.47733     -15.42111      22.64200       0.00900       1.25000       0.01100
6     62360     -50.94200     176.69099       8.05000       0.32976       1.75856       0.08016       0.47742     -15.41175      23.10100       0.00500       1.27200       0.00900
6     62658     -50.07800    -151.11700       9.85000      -1.21970       0.88573       0.03692       0.47767     -15.50281      23.06900       0.01300       1.36100       0.01500
6     62697     -49.96200     266.51999       9.95000      -1.22390       0.73505       0.03387       0.47771     -15.38681      22.92200       0.00700       1.41200       0.00900
6     62724     -49.89800    -239.34399       8.40000      -1.21924       1.65645       0.20435       0.47771     -15.52731      23.09200       0.01300       1.22600       0.01500
6     62974     -49.21700      -8.47700       7.10000       0.59303       2.06267       1.18807       0.47792     -15.46319      22.54600       0.01000       1.50200       0.01200
6     63086     -48.88100     115.09700       9.35000      -1.20980       1.19461       0.03549       0.47800     -15.42886      23.00700       0.00800       1.21300       0.01200
6     63137     -48.73900     418.48199       8.00000       0.32976       1.42255       0.03238       0.47804     -15.34458      22.74000       0.00600       1.44800       0.00700
6     63210     -48.52500      93.04700       8.65000      -0.96608       1.67643       0.03549       0.47808     -15.43500      23.05100       0.01400       1.07200       0.01800
6     63360     -48.09600     215.74001       8.45000       0.06173       1.46390       0.03482       0.47821     -15.40092      23.05100       0.01000       1.35700       0.01300
6     63492     -47.74500      13.67700       8.80000      -0.45402       1.01916       0.03721       0.47833     -15.45703      22.55700       0.00400       1.41400       0.00800
6     63524     -47.67600      33.24500       9.05000      -0.95843       0.83759       0.03721       0.47833     -15.45161      22.32100       0.00700       1.37800       0.00900
6     63541     -47.62100     202.65100      10.30000      -1.25111       0.44925       0.03482       0.47837     -15.40453      22.78000       0.00900       1.52200       0.01100
6     63718     -47.11700      -2.81300       7.95000      -1.24639       0.87724       1.18807       0.47850     -15.46161      22.64800       0.01000       1.54400       0.01200
6     63791     -46.92000      58.56500       9.70000      -1.21402       0.78980       0.03721       0.47854     -15.44456      22.76000       0.00700       1.37900       0.00900
6     63826     -46.81700     -80.38500       8.25000      -0.20178       1.54033       0.03768       0.47858     -15.48317      22.79600       0.00900       1.22600       0.01100
6     63865     -46.71900     -69.32600       9.65000      -0.96207       0.92298       0.03768       0.47862     -15.48008      23.10800       0.00800       1.38600       0.01000
6     63882     -46.65800    -303.12500       7.95000       0.61347       1.55697       0.03353       0.47862     -15.54503      22.84200       0.00900       1.41300       0.01000
6     63936     -46.48700      90.87100       9.40000      -1.20983       1.20794       0.03549       0.47867     -15.43558      23.07200       0.00600       1.20800       0.01000
6     63976     -46.37300      26.29400      10.25000      -1.24641       0.64483       0.03721       0.47871     -15.45353      22.98200       0.00800       1.42500       0.01200
6     63986     -46.34100      15.18200       8.30000       0.06087       1.31600       0.03721       0.47871     -15.45661      22.68900       0.00400       1.41100       0.00700
6     64041     -46.17200     102.13400       9.10000      -0.70759       1.19743       0.03549       0.47879     -15.43247      23.00900       0.00600       1.28600       0.00900
6     64062     -46.12400    -124.56500       9.65000      -1.21372       0.89658       0.03768       0.47879     -15.49544      22.91400       0.00800       1.35000       0.01100
6     64121     -45.94800     -98.09400       9.40000      -1.20967       0.72560       0.07744       0.47883     -15.48808      22.55700       0.00800       1.45100       0.01000
6     64134     -45.91700    -151.87700       7.95000      -0.21358       1.66069       0.03692       0.47883     -15.50303      22.48100       0.01000       1.13600       0.01200
6     64162     -45.84200     -13.38300       7.15000      -0.21222       2.07705       1.18807       0.47888     -15.46456      22.35900       0.00600       1.48900       0.00800
6     64176     -45.79100     175.24600       8.45000      -0.20021       1.52052       0.08016       0.47888     -15.41217      23.06400       0.00700       1.29300       0.01000
6     64187     -45.76400    -359.87100      10.10000      -1.23197       0.67654       0.03353       0.47888     -15.56081      22.93300       0.00800       1.42000       0.00900
6     64302     -45.40600      82.52400       9.00000      -0.95874       1.24734       0.03721       0.47900     -15.43792      22.91800       0.00700       1.23700       0.01200
6     64410     -45.10600      17.93200       9.50000      -1.21029       1.03615       0.03721       0.47908     -15.45586      22.91000       0.00900       1.27100       0.01100
6     64614     -44.48000     -48.17500       9.55000      -1.19465       0.62467       0.03807       0.47925     -15.47422      22.50300       0.00700       1.45300       0.00900
6     64623     -44.44100      11.94900       8.15000       0.04833       1.60860       0.03807       0.47929     -15.45750      22.95900       0.00900       1.28100       0.01300
6     64884     -43.68500     -47.17600       9.40000      -1.20983       1.16661       0.03807       0.47950     -15.47394      23.01600       0.00900       1.22600       0.01100
6     64909     -43.60700      62.29400       9.65000      -1.21376       0.94705       0.03721       0.47950     -15.44353      22.97900       0.01200       1.32700       0.01400
6     64933     -43.54900     372.81000       8.05000       0.32976       1.34118       0.03269       0.47954     -15.35728      22.63100       0.00400       1.48400       0.00600
6     65011     -43.32800      46.84700       9.75000      -1.21525       0.52154       0.03721       0.47958     -15.44783      22.51900       0.00700       1.50800       0.00900
6     65142     -42.93800     111.03300       8.15000       0.32977       1.63234       0.03549       0.47971     -15.43000      23.06200       0.00900       1.34400       0.01200
6     65193     -42.80900     -45.97600       8.20000       0.06040       1.79289       0.05149       0.47975     -15.47361      22.94800       0.00800       1.13700       0.01100
6     65241     -42.71000    -366.74399       8.80000      -0.45407       1.29667       0.03353       0.47975     -15.56269      22.88100       0.00400       1.28500       0.00600
6     65301     -42.55700     114.16500       8.15000       0.32977       1.80892       0.03549       0.47983     -15.42911      23.08300       0.01000       1.19600       0.01400
6     65354     -42.38300    -129.22800       7.95000       0.31190       1.66338       0.03768       0.47988     -15.49672      22.93100       0.01800       1.31800       0.02000
6     65362     -42.37000     318.57599       9.80000      -1.21783       0.78534       0.03327       0.47988     -15.37233      22.88400       0.01200       1.39300       0.01300
6     65384     -42.29400      97.92700       9.45000      -1.21073       0.99194       0.03549       0.47988     -15.43364      22.85500       0.00700       1.30000       0.01100
6     65416     -42.21400    -600.51099       9.70000      -1.21389       0.48056       0.03197       0.47992     -15.62764      22.63000       0.00900       1.50600       0.00900
6     65448     -42.12200    -129.65500       9.75000      -1.21540       0.80158       0.03768       0.47996     -15.49686      22.82000       0.01600       1.37400       0.02000
6     65470     -42.06400     265.79199       9.45000      -1.20992       0.56011       0.05387       0.47996     -15.38700      22.33900       0.00700       1.50200       0.00900
6     65471     -42.06400     334.14600       8.35000       0.06117       1.32899       0.03327       0.47996     -15.36803      22.75800       0.01100       1.40700       0.01200
6     65749     -41.22000     561.51599       9.30000      -1.21066       1.17025       0.03131       0.48021     -15.30486      22.97200       0.00800       1.23200       0.00900
6     65794     -41.09700     246.24001       8.15000       0.32977       1.50640       0.03387       0.48025     -15.39244      22.94600       0.00900       1.41200       0.01100
6     65840     -40.96400      53.72000      10.00000      -1.22694       0.78898       0.03721       0.48029     -15.44592      23.06400       0.02000       1.40900       0.02300
6     65942     -40.71900    -120.25500       8.25000      -0.71740       1.37251       0.03768       0.48033     -15.49425      22.12600       0.01500       1.15000       0.01600
6     65998     -40.52400     -45.71800       8.75000      -0.70941       1.34405       0.05149       0.48042     -15.47353      22.80300       0.01200       1.22800       0.01400
6     66105     -40.22500      55.99500       9.65000      -1.21273       0.91613       0.03721       0.48050     -15.44528      22.90300       0.00700       1.32500       0.01100
6     66149     -40.12600     248.40700       8.25000       0.06063       1.11929       0.03387       0.48054     -15.39183      22.41000       0.00800       1.51100       0.00900
6     66352     -39.55000     153.66400       8.45000      -0.20013       1.04409       0.05549       0.48067     -15.41814      22.41600       0.00500       1.47800       0.00800
6     66382     -39.45100     144.39900       8.15000       0.06042       1.43618       0.04549       0.48071     -15.42072      22.74500       0.00700       1.35600       0.01000
6     66392     -39.43300     -22.12000       9.05000      -0.95850       1.28979       0.03807       0.48071     -15.46697      22.94500       0.01000       1.20900       0.01500
6     66393     -39.42900      72.48300       9.05000      -1.20823       1.25322       0.03721       0.48071     -15.44069      22.86100       0.00800       1.19800       0.01200
6     66555     -38.97700     284.48801       9.90000      -1.22051       0.52553       0.03387       0.48088     -15.38181      22.66900       0.00900       1.49500       0.01000
6     66590     -38.88800     435.98700       9.00000      -1.20927       1.05185       0.12238       0.48088     -15.33972      22.68200       0.00600       1.35800       0.00700
6     66592     -38.87800      13.44300       9.40000      -1.20969       0.72181       0.03721       0.48088     -15.45711      22.40900       0.00500       1.40100       0.00800
6     66594     -38.87100    -111.13000       8.85000      -0.70846       1.21509       0.03768       0.48088     -15.49169      22.69600       0.00800       1.26300       0.01100
6     66662     -38.68600     -25.39500       9.60000      -1.21232       0.92890       0.03807       0.48092     -15.46789      22.89500       0.00900       1.32900       0.01100
6     66681     -38.62200     -83.52200       9.05000      -0.45631       1.06462       0.03768       0.48096     -15.48403      23.08600       0.01200       1.44000       0.01400
6     66746     -38.43800     -81.31200      10.15000      -1.16079       0.49439       0.03768       0.48100     -15.48342      22.77000       0.00900       1.45800       0.01100
6     66860     -38.12300     117.77600      10.00000      -1.22598       0.82573       0.03549       0.48108     -15.42811      23.03500       0.00600       1.35700       0.01100
6     66887     -38.05300      56.67200       8.20000       0.06065       1.66964       0.03721       0.48113     -15.44508      23.06600       0.01300       1.25100       0.01500
6     66980     -37.78200      57.94600       9.00000      -1.20815       1.44264       0.03721       0.48121     -15.44475      23.10600       0.01300       1.13500       0.01800
6     67003     -37.72500      17.70000       8.25000      -0.46126       1.64944       0.03721       0.48121     -15.45592      22.78000       0.00900       1.12900       0.01300
6     67017     -37.68400      18.88300       8.25000      -0.71741       1.40213       0.03721       0.48121     -15.45558      22.17000       0.00500       1.14400       0.00900
6     67257     -37.01600     -21.28300      10.25000      -1.24612       0.68265       0.03807       0.48142     -15.46675      23.00800       0.00800       1.38400       0.01100
6     67285     -36.94100     190.23599       9.20000      -0.70730       0.58779       0.03482       0.48146     -15.40800      22.47100       0.01400       1.60000       0.01500
6     67315     -36.85500     114.56000       7.90000       0.04814       1.36707       0.03549       0.48146     -15.42900      22.26200       0.00500       1.33600       0.00900
6     67457     -36.47500      -5.05900      10.00000      -1.22555       0.59541       0.03807       0.48158     -15.46225      22.81500       0.00700       1.46300       0.00900
6     67483     -36.41200     172.56500      10.05000      -1.22898       0.84006       0.03482       0.48158     -15.41289      23.08700       0.00800       1.34800       0.01100
6     67495     -36.38400    -174.89799       8.70000      -0.19784       1.17478       0.03692       0.48158     -15.50942      22.81500       0.00600       1.42400       0.01000
6     67629     -35.97200    -253.69600       9.60000      -1.21174       0.67997       0.03435       0.48171     -15.53131      22.53000       0.00800       1.42200       0.01000
6     67640     -35.93900    -199.73801       9.50000      -1.21125       1.09044       0.03692       0.48171     -15.51631      23.05100       0.00900       1.27100       0.01200
6     67680     -35.85100     568.69098       9.95000      -1.22318       0.84174       0.03131       0.48175     -15.30286      23.00600       0.00800       1.34200       0.00900
6     67704     -35.76500     -23.45800       9.90000      -1.22053       0.57649       0.05807       0.48179     -15.46736      22.77200       0.00600       1.50300       0.00800
6     67760     -35.61500     128.23300       7.85000       0.59141       1.76005       0.03549       0.48183     -15.42522      22.99600       0.00800       1.30000       0.01100
6     67798     -35.47800    -311.57300       8.80000      -0.19794       1.17608       0.03353       0.48183     -15.54739      22.92900       0.00900       1.42900       0.01000
6     67802     -35.46900      56.27400       8.50000      -0.71477       1.55900       0.03721       0.48188     -15.44519      22.76700       0.01000       1.11900       0.01300
6     67933     -35.16300     501.00101       8.70000      -0.96473       1.04094       0.15170       0.48196     -15.32167      22.51100       0.00400       1.41400       0.00500
6     67937     -35.15800     -32.42100       9.05000      -0.70905       0.93054       0.05368       0.48196     -15.46983      22.63600       0.00600       1.42300       0.00800
6     67962     -35.08300     215.64900       9.70000      -1.21405       0.86425       0.03482       0.48196     -15.40092      22.84600       0.00500       1.34200       0.01000
6     68070     -34.79200    -165.75400       9.75000      -1.21524       0.58264       0.03692       0.48204     -15.50689      22.57000       0.00500       1.47400       0.00700
6     68128     -34.65500     232.98300       9.10000      -0.70755       0.88423       0.03482       0.48208     -15.39611      22.62300       0.00800       1.42500       0.01000
6     68254     -34.27000     181.28799       9.30000      -0.95942       0.85041       0.03482       0.48221     -15.41047      22.68400       0.01400       1.39900       0.01600
6     68309     -34.10900      32.97500       9.65000      -1.21273       0.69823       0.03721       0.48225     -15.45167      22.61600       0.00900       1.41900       0.01200
6     68332     -34.04000      84.25300       8.20000      -0.20225       1.51370       0.03721       0.48229     -15.43742      22.67400       0.01100       1.23000       0.01300
6     68382     -33.89600     261.53699       9.25000      -0.95852       0.85551       0.05387       0.48233     -15.38819      22.63400       0.00600       1.40400       0.00800
6     68426     -33.78800     -57.11000      10.00000      -1.22558       0.74948       0.03807       0.48233     -15.47669      22.95600       0.01300       1.39200       0.01600
6     68495     -33.60600     -38.15000       9.90000      -1.22053       0.38906       0.05368       0.48242     -15.47142      22.60500       0.00700       1.60300       0.00900
6     68564     -33.41000    -210.58200       8.95000      -0.96001       1.16048       0.03692       0.48246     -15.51933      22.60000       0.01100       1.24100       0.01300
6     68623     -33.23300     104.62500       8.70000      -0.71040       1.51033       0.03549       0.48250     -15.43178      22.94000       0.00800       1.15500       0.01100
6     68961     -32.37000    -301.47501       9.70000      -1.21391       0.47469       0.03353       0.48275     -15.54458      22.41100       0.00600       1.53100       0.00700
6     68973     -32.34400     335.67700       9.90000      -1.22053       0.60753       0.03327       0.48275     -15.36758      22.72900       0.00800       1.45500       0.01000
6     69032     -32.18100     230.36900       9.45000      -0.96010       1.03490       0.03482       0.48279     -15.39683      23.06300       0.01000       1.32900       0.01200
6     69047     -32.12800     -92.75400       8.65000      -0.96608       1.48515       0.03768       0.48283     -15.48661      22.74700       0.00900       1.12600       0.01200
6     69643     -30.53200       5.53100       9.75000      -1.21527       0.55227       0.03807       0.48329     -15.45931      22.53500       0.01100       1.49400       0.01300
6     69739     -30.30000    -595.79999       9.85000      -1.21850       0.51275       0.03197       0.48333     -15.62633      22.60100       0.00300       1.50500       0.00600
6     69814     -30.10800    -102.26700       9.00000      -0.70895       1.05017       0.03768       0.48342     -15.48925      22.66300       0.01300       1.34500       0.01500
6     69862     -29.97100     178.64799       8.55000      -0.19892       1.29107       0.03482       0.48346     -15.41122      22.75200       0.01300       1.34400       0.01500
6     70014     -29.59500     -74.42800      10.10000      -1.23197       0.73420       0.03768       0.48354     -15.48150      23.01200       0.01200       1.39500       0.01400
6     70066     -29.45400    -414.87701       9.20000      -0.70732       0.76216       0.03229       0.48358     -15.57608      22.60600       0.00600       1.49200       0.00700
6     70166     -29.20900      71.37900       8.30000       0.06130       1.57298       0.03721       0.48367     -15.44100      23.10400       0.01700       1.31000       0.02000
6     70262     -28.95600     296.30399       9.50000      -1.21030       1.09247       0.03387       0.48375     -15.37853      22.98400       0.01200       1.24800       0.01300
6     70266     -28.93800    -132.46300      10.00000      -1.22556       0.67835       0.03768       0.48375     -15.49764      22.97000       0.00800       1.40300       0.01100
6     70377     -28.66300     283.79099       8.75000      -0.45428       0.87774       0.03387       0.48383     -15.38200      22.33900       0.00900       1.47900       0.01000
6     70440     -28.45800       8.24400       9.65000      -0.96118       0.76716       0.03807       0.48388     -15.45856      22.86000       0.00800       1.43700       0.01100
6     70514     -28.29000    -137.54401       8.20000       0.06038       1.34923       0.03768       0.48392     -15.49903      22.58000       0.00600       1.37400       0.00900
6     70582     -28.10300     -25.42400       9.30000      -1.20933       0.64365       0.05807       0.48400     -15.46789      22.33100       0.00800       1.46300       0.01000
6     70673     -27.85900    -213.54300       9.50000      -0.95952       0.97134       0.03692       0.48404     -15.52014      22.96400       0.00800       1.33900       0.01100
6     70688     -27.82400      57.51500       9.85000      -1.21851       0.41061       0.03721       0.48408     -15.44486      22.61500       0.00900       1.55900       0.01100
6     71082     -26.82100      55.21900       8.50000      -0.45770       1.66180       0.03721       0.48433     -15.44550      23.03300       0.01000       1.13400       0.01400
6     71304     -26.24100     -37.76400       8.25000      -0.46497       1.68563       0.05368       0.48450     -15.47133      22.91200       0.01200       1.14300       0.01500
6     71360     -26.08800     245.13800       9.90000      -0.96535       0.54092       0.03387       0.48458     -15.39275      22.96200       0.01900       1.47000       0.02200
6     71535     -25.62400    -307.37799      10.00000      -1.22558       0.84340       0.03353       0.48471     -15.54622      23.06200       0.00900       1.34200       0.01000
6     71539     -25.61700     149.36301      10.20000      -1.24163       0.73499       0.03549       0.48471     -15.41933      23.06300       0.00800       1.38700       0.01200
6     71553     -25.57400     -12.29200       9.40000      -1.20969       0.68474       0.03807       0.48471     -15.46425      22.36800       0.00900       1.42000       0.01100
6     71587     -25.48500     143.63699       8.00000       0.32973       1.52172       0.03549       0.48475     -15.42095      22.63100       0.00600       1.33400       0.00900
6     71681     -25.26600      71.01400       7.95000       0.59094       1.94171       0.03721       0.48479     -15.44111      22.98000       0.01800       1.11500       0.02400
6     71771     -25.01700      78.95400       8.10000       0.32976       1.58812       0.03721       0.48487     -15.43889      22.93300       0.00900       1.35100       0.01200
6     71881     -24.67100    -228.59300       9.45000      -0.95934       1.05162       0.03435       0.48496     -15.52433      23.01500       0.00700       1.29800       0.01000
6     72328     -23.58000     391.13501       9.40000      -1.21014       1.08784       0.03295       0.48529     -15.35219      22.92800       0.00500       1.25400       0.00700
6     72342     -23.54200     537.76703       9.50000      -1.21017       0.68491       0.05131       0.48529     -15.31144      22.50100       0.00700       1.43900       0.00800
6     72705     -22.67500    -212.76900       8.75000      -0.70950       1.56971       0.03692       0.48554     -15.51994      23.09600       0.00700       1.14000       0.01000
6     72791     -22.48300     237.68500       9.45000      -0.70816       0.96661       0.03387       0.48562     -15.39480      23.08500       0.01200       1.40400       0.01300
6     72887     -22.22200     -87.12900       8.50000      -0.45772       1.45865       0.03768       0.48567     -15.48503      22.74200       0.01400       1.20300       0.01600
6     72956     -22.06700    -165.73399       9.05000      -0.70905       0.92296       0.03692       0.48571     -15.50686      22.57200       0.01100       1.40400       0.01300
6     72959     -22.06000       2.68900       9.95000      -1.22318       0.74986       0.03807       0.48571     -15.46008      22.91600       0.01000       1.39100       0.01400
6     72962     -22.05100      74.42400       9.90000      -1.22052       0.72325       0.03721       0.48571     -15.44017      22.86400       0.01200       1.40800       0.01600
6     72964     -22.04800     309.24200       8.35000       0.06117       1.25104       0.03327       0.48575     -15.37494      22.67700       0.00600       1.44800       0.00800
6     73019     -21.89800     -17.23800       8.20000      -0.71739       1.49319       0.03807       0.48579     -15.46561      22.18900       0.00800       1.09700       0.00900
6     73140     -21.63500    -117.81300       8.15000       0.05899       1.35826       0.03768       0.48583     -15.49356      22.64900       0.01100       1.38900       0.01300
6     73160     -21.56600      76.84500       9.50000      -0.95942       0.90905       0.03721       0.48588     -15.43950      22.88800       0.00800       1.36600       0.01200
6     73210     -21.43200    -168.99100       9.00000      -0.45610       1.04506       0.03692       0.48592     -15.50778      22.84000       0.00800       1.42500       0.01100
6     73213     -21.42100     -10.68800       9.20000      -0.70739       1.14426       0.03807       0.48592     -15.46381      23.06200       0.00900       1.31600       0.01100
6     73230     -21.38700     298.89600       9.00000      -0.70898       1.16169       0.03387       0.48592     -15.37781      22.79000       0.01300       1.29200       0.01400
6     73293     -21.19200    -340.34399       9.90000      -1.22060       0.65552       0.03353       0.48596     -15.55536      22.76200       0.00700       1.43800       0.00800
6     73307     -21.12500    -169.68600       8.25000       0.06013       1.46007       0.03692       0.48600     -15.50797      22.91100       0.00700       1.35400       0.00900
6     73382     -20.95500     569.46301       9.50000      -0.96013       0.87430       0.03131       0.48604     -15.30264      22.88900       0.00500       1.39100       0.00700
6     73502     -20.68900    -108.90600       8.20000       0.05290       1.53170       0.03768       0.48613     -15.49108      22.93400       0.01100       1.32000       0.01300
6     73569     -20.53900      96.64700       9.35000      -1.21089       1.21951       0.03549       0.48617     -15.43400      23.10600       0.02000       1.22100       0.02300
6     73681     -20.23000      25.44200       8.35000       0.06117       1.55996       0.03721       0.48625     -15.45378      23.04200       0.01100       1.30400       0.01500
6     73688     -20.21000    -148.94600       9.55000      -1.21158       0.85613       0.08739       0.48625     -15.50219      22.92800       0.01300       1.42700       0.01500
6     73779     -20.00400     189.09300       9.65000      -1.21274       0.67935       0.03482       0.48633     -15.40831      22.59200       0.00600       1.42700       0.00900
6     73863     -19.81700     -43.83000       9.35000      -0.95986       1.02897       0.03807       0.48638     -15.47300      22.97200       0.01200       1.33100       0.01500
6     73956     -19.60800     -43.19700       9.55000      -0.95966       0.60456       0.03807       0.48642     -15.47283      22.63400       0.01200       1.52200       0.01400
6     74005     -19.47900     263.55899       8.65000      -0.71173       1.47030       0.05387       0.48646     -15.38761      22.88100       0.00900       1.18300       0.01100
6     74063     -19.33400    -131.78101       8.15000      -0.20382       1.43301       0.08739       0.48650     -15.49745      22.52900       0.00900       1.29400       0.01200
6     74164     -19.08600    -155.06599       8.95000      -1.21026       1.32532       0.03692       0.48658     -15.50392      22.74700       0.00500       1.16300       0.00900
6     74250     -18.86100    -137.33099       8.15000      -0.20283       1.42384       0.08739       0.48667     -15.49897      22.65700       0.00900       1.32800       0.01300
6     74550     -18.10300    -616.93201       9.65000      -1.21270       0.58884       0.03217       0.48688     -15.63219      22.52100       0.00900       1.46300       0.01000
6     74619     -17.90500     -45.79200      10.00000      -1.22558       0.71216       0.03807       0.48692     -15.47356      22.92200       0.00900       1.40700       0.01100
6     74831     -17.35700     182.17799       7.95000       0.04346       1.86482       0.03482       0.48708     -15.41022      22.80200       0.00800       1.09800       0.01100
6     74858     -17.28800      54.91800       6.60000      -0.37920       0.69176       3.00000       0.48708     -15.44558      23.01300       0.01300       1.04900       0.01700
6     75036     -16.83400      73.28200       8.90000      -0.45442       0.94304       0.03721       0.48725     -15.44047      22.60300       0.01300       1.46700       0.01600
6     75041     -16.82300     235.41600       9.55000      -1.21088       0.97838       0.03387       0.48725     -15.39544      22.86400       0.01300       1.28900       0.01500
6     75105     -16.65800      13.20200       8.85000      -1.21299       1.52620       0.03721       0.48729     -15.45717      22.96600       0.01000       1.09200       0.01600
6     75108     -16.65400    -130.07700       8.40000      -0.46013       1.38127       0.08739       0.48729     -15.49697      22.66600       0.00800       1.28000       0.01200
6     75219     -16.33700     179.08800      10.10000      -1.23196       0.56714       0.03482       0.48738     -15.41108      22.81100       0.00800       1.47700       0.01100
6     75316     -16.08100    -188.33099      10.20000      -1.24130       0.60570       0.03692       0.48746     -15.51314      22.90300       0.00800       1.43600       0.01000
6     75356     -15.98900      48.97400       6.60000      -0.37920       0.69176       3.00000       0.48746     -15.44722      22.56100       0.00800       1.31000       0.01100
6     75372     -15.95500     387.63699       8.40000       0.06148       1.43836       0.03295       0.48750     -15.35317      22.94500       0.00700       1.35700       0.00700
6     75495     -15.65900     254.54700       8.15000      -0.21280       1.83466       0.03387       0.48758     -15.39014      23.04300       0.01200       1.11300       0.01400
6     75651     -15.24100       6.67900      10.15000      -1.16079       0.35520       0.03807       0.48771     -15.45897      22.59600       0.00800       1.52700       0.01000
6     75665     -15.20700    -234.26601       9.85000      -1.21972       0.91098       0.03435       0.48771     -15.52592      23.09400       0.00700       1.34700       0.01000
6     75679     -15.16900       4.02300       9.50000      -0.95982       0.74014       0.03807       0.48771     -15.45972      22.74600       0.00900       1.45900       0.01200
6     75722     -15.05800      78.33300       8.20000       0.06038       1.12596       0.03721       0.48775     -15.43908      22.35400       0.01300       1.49800       0.01500
6     75812     -14.81500     203.47800       9.95000      -1.22290       0.62875       0.03482       0.48783     -15.40431      22.90600       0.00700       1.42200       0.01000
6     75818     -14.80200     178.86900       8.20000      -0.46648       1.77032       0.03482       0.48783     -15.41114      22.90900       0.01300       1.08800       0.01500
6     75824     -14.79100    -186.55701      10.30000      -0.74408       0.35261       0.03692       0.48783     -15.51267      22.45600       0.00500       1.40800       0.00800
6     75848     -14.71800     297.89301       8.15000       0.32977       1.49564       0.03387       0.48783     -15.37808      22.93200       0.00900       1.41700       0.01200
6     75892     -14.61600     112.53600       9.85000      -1.21864       0.70098       0.03549       0.48788     -15.42958      22.78000       0.00700       1.41900       0.01000
6     75914     -14.56000     -15.59100       8.50000      -0.45771       1.60671       0.03807       0.48788     -15.46517      22.95700       0.00900       1.15300       0.01300
6     75951     -14.49400    -122.51600       9.15000      -0.70740       1.04090       0.03768       0.48792     -15.49486      22.87400       0.01000       1.35700       0.01400
6     75999     -14.38000      44.53100       6.60000      -0.37920       0.69176       3.00000       0.48796     -15.44847      23.05900       0.01000       1.17900       0.01500
6     76265     -13.66700     -88.53900       8.25000      -0.46246       1.44162       0.03768       0.48813     -15.48542      22.37600       0.01400       1.18200       0.01600
