#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
1180    25.5271 0.5868  0.0105  0.0193  0.7607  
1181    26.2008 0.8692  0.0166  0.0302  0.7581  
1182    25.0180 0.9652  0.0080  0.0144  0.7590  
1183    25.5805 0.2948  0.0109  0.0200  0.7601  
1184    25.1650 0.9699  0.0086  0.0155  0.7589  
1185    23.3062 1.1732  0.0049  0.0073  0.7595  
1186    25.7319 0.9407  0.0118  0.0217  0.7585  
1187    24.5364 0.6997  0.0065  0.0112  0.7596  
1188    22.9011 1.2334  0.0047  0.0067  0.7613  
1189    24.4537 1.0154  0.0064  0.0109  0.7592  
1190    25.5944 0.3356  0.0108  0.0199  0.7601  
1191    25.5397 0.5473  0.0105  0.0193  0.7607  
1192    23.3102 1.1161  0.0049  0.0073  0.7613  
1193    23.5095 1.1008  0.0050  0.0077  0.7613  
1194    24.5949 1.0085  0.0067  0.0116  0.7592  
1195    22.6884 1.3527  0.0046  0.0064  0.7595  
1196    25.5560 0.4330  0.0106  0.0195  0.7605  
1197    25.6197 0.3324  0.0110  0.0202  0.7598  
1198    25.5653 0.4293  0.0106  0.0195  0.7604  
1199    24.5113 0.9684  0.0065  0.0111  0.7612  
1200    24.5858 1.0159  0.0067  0.0115  0.7592  
1201    25.5242 0.4580  0.0106  0.0194  0.7606  
1202    25.6022 0.3115  0.0109  0.0201  0.7599  
1203    24.2703 1.0505  0.0060  0.0100  0.7593  
1204    24.5946 1.0079  0.0067  0.0116  0.7592  
1205    25.5479 0.3477  0.0107  0.0196  0.7603  
1206    23.6121 1.1120  0.0051  0.0080  0.7594  
1207    25.5514 0.3880  0.0106  0.0195  0.7604  
1208    25.6247 0.3398  0.0110  0.0203  0.7597  
1209    23.4808 1.1519  0.0050  0.0077  0.7594  
1210    25.1790 0.9693  0.0086  0.0156  0.7589  
1211    25.5533 0.9890  0.0105  0.0192  0.7587  
1212    23.9728 1.0748  0.0055  0.0090  0.7593  
1213    25.3625 0.4004  0.0095  0.0174  0.7596  
1214    25.5421 0.4357  0.0106  0.0194  0.7605  
1215    23.5956 1.1259  0.0051  0.0079  0.7594  
1216    25.4318 0.7781  0.0098  0.0180  0.7610  
1217    25.8685 0.8910  0.0131  0.0241  0.7584  
1218    23.1740 1.1943  0.0048  0.0071  0.7595  
1219    24.1331 1.0706  0.0058  0.0095  0.7593  
1220    25.5298 0.5586  0.0105  0.0193  0.7607  
1221    25.5242 0.5273  0.0105  0.0193  0.7607  
1222    23.6168 1.1193  0.0051  0.0080  0.7594  
1223    26.1526 0.9465  0.0155  0.0284  0.7582  
1224    25.5931 0.3022  0.0109  0.0201  0.7600  
1225    24.3832 1.0474  0.0062  0.0105  0.7593  
1226    25.6476 0.9478  0.0112  0.0206  0.7586  
1227    25.4304 0.7496  0.0099  0.0181  0.7610  
1228    25.6051 0.3161  0.0110  0.0201  0.7599  
1229    24.5515 1.0032  0.0066  0.0114  0.7592  
1230    25.3721 0.9267  0.0096  0.0176  0.7588  
1231    25.1660 0.9718  0.0086  0.0155  0.7589  
1232    23.7543 1.1075  0.0053  0.0083  0.7594  
1233    25.1318 0.9883  0.0084  0.0152  0.7589  
1234    24.5003 0.9691  0.0065  0.0111  0.7612  
1235    25.5700 0.3184  0.0108  0.0198  0.7602  
1236    25.0022 0.9623  0.0080  0.0143  0.7590  
1237    25.6044 0.3172  0.0109  0.0201  0.7600  
1238    25.5503 0.5452  0.0105  0.0193  0.7606  
1239    25.6193 0.9494  0.0110  0.0202  0.7586  
1240    24.8361 0.5829  0.0074  0.0130  0.7596  
1241    23.6350 1.0743  0.0052  0.0080  0.7613  
1242    25.5303 0.5301  0.0105  0.0193  0.7607  
1243    25.0749 0.9640  0.0082  0.0148  0.7589  
1244    25.5305 0.5682  0.0105  0.0193  0.7607  
1245    24.5906 0.6277  0.0067  0.0116  0.7596  
1246    25.6102 0.3163  0.0110  0.0202  0.7598  
1247    24.6827 1.0041  0.0069  0.0121  0.7592  
1248    25.5029 0.7461  0.0102  0.0187  0.7610  
1249    25.6145 0.3241  0.0110  0.0202  0.7598  
1250    24.5949 1.0084  0.0067  0.0116  0.7592  
1251    25.5234 0.6708  0.0104  0.0191  0.7609  
1252    24.2194 1.0492  0.0059  0.0098  0.7593  
1253    24.4063 1.0209  0.0063  0.0107  0.7592  
1254    25.5302 0.5425  0.0105  0.0193  0.7607  
1255    25.5647 0.5323  0.0106  0.0194  0.7606  
1256    24.2160 1.0227  0.0059  0.0099  0.7593  
1257    24.6353 0.6467  0.0068  0.0118  0.7596  
1258    24.8982 1.0001  0.0075  0.0134  0.7590  
1259    24.4581 0.9753  0.0064  0.0109  0.7612  
1260    24.4695 1.0207  0.0064  0.0109  0.7592  
1261    25.3437 0.8046  0.0094  0.0171  0.7611  
1262    25.6182 0.3410  0.0109  0.0201  0.7599  
1263    22.6368 1.3717  0.0046  0.0064  0.7595  
1264    22.7370 1.3603  0.0046  0.0065  0.7595  
1265    23.7411 1.0869  0.0053  0.0083  0.7594  
1266    25.6823 0.9847  0.0113  0.0208  0.7586  
1267    25.6069 0.3667  0.0108  0.0199  0.7601  
1268    25.5447 0.4476  0.0106  0.0194  0.7605  
1269    23.0359 1.2483  0.0047  0.0069  0.7595  
1270    23.9291 1.0231  0.0055  0.0088  0.7613  
1271    25.6718 0.9383  0.0114  0.0210  0.7586  
1272    26.4409 0.9219  0.0193  0.0348  0.7578  
1273    25.2726 0.8425  0.0090  0.0164  0.7611  
1274    23.9188 1.0854  0.0055  0.0088  0.7594  
1275    25.5626 0.9259  0.0107  0.0197  0.7587  
1276    25.4637 0.7531  0.0100  0.0184  0.7610  
1277    22.6331 1.3666  0.0046  0.0064  0.7595  
1278    25.0788 0.9708  0.0082  0.0148  0.7589  
1279    25.3261 0.8511  0.0092  0.0168  0.7611  
1280    25.5118 0.6545  0.0104  0.0191  0.7609  
1281    25.6796 0.9527  0.0114  0.0210  0.7586  
1282    25.2505 0.8272  0.0090  0.0163  0.7611  
1283    24.4730 1.0266  0.0064  0.0109  0.7592  
1284    24.3313 1.0255  0.0061  0.0103  0.7593  
1285    25.5349 0.4777  0.0106  0.0194  0.7606  
1286    24.7116 1.0002  0.0070  0.0122  0.7591  
1287    25.5241 0.6419  0.0105  0.0192  0.7608  
1288    24.3683 1.0221  0.0062  0.0105  0.7593  
1289    25.5523 0.9603  0.0106  0.0194  0.7587  
1290    23.3382 1.1651  0.0049  0.0074  0.7594  
1291    25.2925 0.8035  0.0092  0.0167  0.7611  
1292    24.3085 0.9865  0.0061  0.0102  0.7612  
1293    25.5675 0.3868  0.0107  0.0196  0.7603  
1294    23.4735 1.1409  0.0050  0.0077  0.7594  
1295    25.5765 0.3522  0.0107  0.0197  0.7602  
1296    25.4411 0.7691  0.0099  0.0181  0.7610  
1297    26.2861 0.8618  0.0177  0.0320  0.7580  
1298    25.6214 0.3396  0.0110  0.0202  0.7599  
1299    25.1056 0.9933  0.0083  0.0149  0.7589  
1300    23.5710 1.0748  0.0051  0.0079  0.7613  
1301    25.5204 0.6576  0.0104  0.0192  0.7609  
1302    25.2980 0.9509  0.0092  0.0168  0.7588  
1303    24.6060 0.6497  0.0067  0.0116  0.7596  
1304    24.9372 0.9725  0.0077  0.0138  0.7590  
1305    23.8324 1.0375  0.0054  0.0085  0.7613  
1306    23.1630 1.1962  0.0048  0.0071  0.7595  
1307    23.9141 1.0779  0.0055  0.0088  0.7594  
1308    24.8394 0.9893  0.0074  0.0131  0.7591  
1309    25.6093 0.3310  0.0109  0.0201  0.7600  
1310    24.8462 0.9780  0.0074  0.0131  0.7591  
1311    23.8858 1.0719  0.0054  0.0087  0.7594  
1312    25.6286 0.9129  0.0112  0.0206  0.7586  
1313    25.2305 0.9587  0.0089  0.0161  0.7589  
1314    25.0450 0.9621  0.0081  0.0146  0.7590  
1315    25.4748 0.6756  0.0103  0.0188  0.7610  
1316    25.3571 0.9529  0.0095  0.0173  0.7588  
1317    23.5197 1.1505  0.0050  0.0077  0.7594  
1318    25.4832 0.7201  0.0102  0.0187  0.7610  
1319    25.5895 0.3114  0.0109  0.0200  0.7601  
1320    25.5009 0.7145  0.0103  0.0189  0.7609  
1321    23.4213 1.0865  0.0050  0.0076  0.7613  
1322    24.9542 0.9777  0.0078  0.0139  0.7590  
1323    25.6133 0.3255  0.0110  0.0202  0.7599  
1324    26.0244 0.9323  0.0143  0.0262  0.7583  
1325    24.7485 0.9857  0.0071  0.0125  0.7591  
1326    25.5096 0.7392  0.0103  0.0188  0.7610  
1327    24.6319 0.6407  0.0068  0.0118  0.7596  
